,home_team,away_team,date,league,season,home_score,away_score,home_xg,away_xg,datetime,home_standings,away_standings,home_points,away_points,home_points_last_4_matches,away_points_last_4_matches,home_points_last_2_home_matches,away_points_last_2_away_matches,home_goals_last_4_matches,away_goals_last_4_matches,home_goals_last_2_home_matches,away_goals_last_2_away_matches,home_goals_against_last_4_matches,away_goals_against_last_4_matches,home_goals_against_last_2_home_matches,away_goals_against_last_2_away_matches,home_mean_xg_last_4_matches,away_mean_xg_last_4_matches,home_mean_xg_last_2_home_matches,away_mean_xg_last_2_away_matches,home_mean_xg_against_last_4_matches,away_mean_xg_against_last_4_matches,home_mean_xg_against_last_2_home_matches,away_mean_xg_against_last_2_away_matches
2739,Hertha Berlin,Bochum,May 20 2023,Bundesliga,2022/2023,1,1,1.36,1.65,2023-05-20,18,15,25,31,3.0,4.0,3.0,1.0,6.0,5.0,4.0,1.0,12.0,10.0,5.0,3.0,1.0925,1.395,1.585,1.22,2.7725,2.48,1.7149999999999999,1.69
2738,Hoffenheim,Union Berlin,May 20 2023,Bundesliga,2022/2023,4,2,2.49,1.68,2023-05-20,14,4,32,59,3.0,7.0,3.0,3.0,5.0,5.0,4.0,1.0,7.0,3.0,4.0,1.0,0.9724999999999999,0.935,1.455,0.855,1.79,1.015,2.24,0.71
12884,Lille,Marseille,May 20 2023,Ligue 1,2022/2023,2,1,1.86,1.2,2023-05-20,5,3,60,73,5.0,9.0,6.0,3.0,4.0,8.0,5.0,3.0,2.0,5.0,1.0,3.0,1.8424999999999998,2.5125,1.94,1.745,1.0499999999999998,0.9550000000000001,0.44,1.4
6154,Liverpool,Aston Villa,May 20 2023,EPL,2022/2023,1,1,0.92,1.47,2023-05-20,5,8,65,57,12.0,6.0,6.0,0.0,9.0,3.0,2.0,0.0,3.0,3.0,0.0,2.0,1.9649999999999999,1.1425,1.83,0.965,0.725,0.8475,0.45999999999999996,1.06
12883,Nantes,Montpellier,May 20 2023,Ligue 1,2022/2023,0,3,0.75,1.7,2023-05-20,17,12,33,44,2.0,7.0,1.0,3.0,2.0,10.0,2.0,8.0,6.0,6.0,4.0,5.0,1.0375,1.5924999999999998,1.4,2.21,1.4275,1.7400000000000002,1.835,2.5250000000000004
6155,Nottingham Forest,Arsenal,May 20 2023,EPL,2022/2023,1,0,1.14,0.49,2023-05-20,16,2,34,81,7.0,6.0,6.0,3.0,10.0,6.0,7.0,3.0,8.0,8.0,4.0,4.0,1.815,1.3575,2.175,0.845,1.9900000000000002,1.595,2.8200000000000003,1.69
2740,Schalke 04,Eintracht Frankfurt,May 20 2023,Bundesliga,2022/2023,2,2,1.13,1.37,2023-05-20,16,8,30,46,6.0,4.0,6.0,0.0,5.0,5.0,7.0,1.0,13.0,8.0,3.0,7.0,1.2825,1.3575000000000002,1.675,1.4300000000000002,2.545,1.2425,1.3050000000000002,1.785
6156,Tottenham,Brentford,May 20 2023,EPL,2022/2023,1,3,1.62,1.15,2023-05-20,8,9,57,53,4.0,9.0,4.0,3.0,7.0,6.0,3.0,2.0,8.0,2.0,2.0,1.0,1.5425,1.6575,1.7650000000000001,0.43999999999999995,1.6275,1.085,1.14,1.6
2741,Werder Bremen,FC Cologne,May 20 2023,Bundesliga,2022/2023,1,1,1.97,1.86,2023-05-20,13,10,35,41,3.0,9.0,0.0,6.0,7.0,10.0,2.0,5.0,8.0,5.0,4.0,2.0,1.4525,2.3275,1.12,1.5499999999999998,1.685,0.9975,1.245,0.75
6157,Wolverhampton Wanderers,Everton,May 20 2023,EPL,2022/2023,1,1,1.29,2.47,2023-05-20,13,17,40,32,6.0,4.0,6.0,4.0,3.0,8.0,3.0,7.0,8.0,10.0,0.0,3.0,0.7025,2.05,0.97,3.115,2.195,2.6149999999999998,1.04,3.2800000000000002
12885,Ajaccio,Rennes,May 21 2023,Ligue 1,2022/2023,0,5,0.06,2.09,2023-05-21,18,6,23,59,2.0,6.0,2.0,0.0,0.0,9.0,0.0,1.0,8.0,5.0,0.0,3.0,0.2675,2.165,0.2,1.195,1.715,0.9025000000000001,1.49,1.04
9563,Atletico Madrid,Osasuna,May 21 2023,La liga,2022/2023,3,0,2.09,0.71,2023-05-21,3,9,69,47,9.0,6.0,6.0,3.0,13.0,4.0,8.0,1.0,5.0,4.0,2.0,1.0,2.7725,1.0225,3.44,0.615,1.13,1.605,0.385,1.9049999999999998
2744,Augsburg,Borussia Dortmund,May 21 2023,Bundesliga,2022/2023,0,3,0.41,3.88,2023-05-21,14,2,34,67,5.0,10.0,4.0,2.0,5.0,16.0,2.0,4.0,5.0,3.0,1.0,4.0,0.8825,3.94,0.87,2.225,0.8799999999999999,0.9,0.835,0.96
12886,Auxerre,Paris Saint Germain,May 21 2023,Ligue 1,2022/2023,1,2,0.7,1.85,2023-05-21,16,1,34,81,2.0,9.0,2.0,6.0,3.0,11.0,2.0,5.0,5.0,5.0,2.0,2.0,0.9625,2.5349999999999997,1.33,3.03,2.5275,1.37,2.455,0.95
2742,Bayer Leverkusen,Borussia M.Gladbach,May 21 2023,Bundesliga,2022/2023,2,2,1.9,2.06,2023-05-21,6,11,49,39,5.0,3.0,3.0,0.0,4.0,5.0,3.0,3.0,3.0,8.0,2.0,7.0,0.97,1.4024999999999999,0.875,1.44,1.29,2.7825,1.5750000000000002,4.495
12889,Brest,Clermont Foot,May 21 2023,Ligue 1,2022/2023,2,1,1.14,0.36,2023-05-21,15,8,38,53,7.0,10.0,6.0,4.0,4.0,6.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0725,1.4024999999999999,1.21,1.37,0.72,1.37,0.73,1.55
6158,Brighton,Southampton,May 21 2023,EPL,2022/2023,3,1,2.41,0.86,2023-05-21,6,20,58,24,6.0,0.0,3.0,0.0,6.0,4.0,2.0,4.0,9.0,10.0,5.0,7.0,2.035,1.21,2.67,2.105,2.3325,2.02,2.13,2.91
16306,Lecce,Spezia,May 21 2023,Serie A,2022/2023,0,0,0.2,0.71,2023-05-21,16,17,32,30,4.0,3.0,3.0,0.0,4.0,4.0,1.0,2.0,5.0,7.0,1.0,5.0,1.1875,1.1725,1.1099999999999999,0.8,1.0225,0.9175,0.515,0.825
12887,Lorient,Lens,May 21 2023,Ligue 1,2022/2023,1,3,1.37,2.31,2023-05-21,9,2,52,75,7.0,12.0,3.0,3.0,6.0,8.0,2.0,2.0,4.0,2.0,2.0,3.0,1.3975,1.895,0.87,1.395,1.41,1.2525,1.3399999999999999,0.895
2743,Mainz 05,VfB Stuttgart,May 21 2023,Bundesliga,2022/2023,1,4,1.42,1.4,2023-05-21,9,17,45,29,3.0,5.0,3.0,1.0,5.0,5.0,5.0,2.0,10.0,5.0,4.0,3.0,1.17,1.6099999999999999,1.145,1.135,2.3324999999999996,1.2650000000000001,2.925,1.115
6159,Manchester City,Chelsea,May 21 2023,EPL,2022/2023,1,0,1.21,1.16,2023-05-21,1,12,85,43,12.0,4.0,6.0,3.0,10.0,6.0,5.0,4.0,2.0,8.0,1.0,4.0,2.2975,1.1925,2.915,1.28,0.5625,1.6675,0.315,2.0
16307,Napoli,Inter,May 21 2023,Serie A,2022/2023,3,1,1.85,0.73,2023-05-21,1,3,83,66,5.0,12.0,4.0,6.0,3.0,15.0,2.0,8.0,4.0,3.0,1.0,0.0,1.3225,2.1775,1.915,2.195,0.7749999999999999,1.1675,0.7,0.765
12888,Nice,Toulouse,May 21 2023,Ligue 1,2022/2023,0,0,2.78,0.96,2023-05-21,10,13,51,43,6.0,5.0,3.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,3.0,0.0,1.7149999999999999,1.3599999999999999,1.425,1.895,1.07,0.675,0.99,0.36
9561,Rayo Vallecano,Espanyol,May 21 2023,La liga,2022/2023,1,2,1.83,1.31,2023-05-21,11,19,46,31,6.0,3.0,6.0,0.0,5.0,7.0,4.0,4.0,9.0,11.0,2.0,7.0,1.18,1.7275,1.215,0.8700000000000001,1.915,2.9775,0.79,3.925
12890,Reims,Angers,May 21 2023,Ligue 1,2022/2023,2,2,1.74,0.7,2023-05-21,11,20,50,14,3.0,0.0,3.0,0.0,2.0,5.0,1.0,3.0,5.0,11.0,2.0,7.0,1.3724999999999998,1.1325,1.5999999999999999,0.915,1.31,2.2075,1.38,2.75
9560,Sevilla,Real Betis,May 21 2023,La liga,2022/2023,0,0,1.52,0.11,2023-05-21,9,6,47,55,9.0,7.0,3.0,3.0,7.0,4.0,3.0,1.0,4.0,5.0,4.0,4.0,2.3275,1.1025,2.625,0.49,0.99,1.6075000000000002,0.875,2.05
16308,Torino,Fiorentina,May 21 2023,Serie A,2022/2023,1,1,0.82,0.7,2023-05-21,11,10,49,49,7.0,7.0,1.0,1.0,5.0,10.0,2.0,3.0,3.0,4.0,3.0,4.0,1.5150000000000001,1.805,0.7150000000000001,1.42,0.52,0.86,0.71,1.45
12891,Troyes,Strasbourg,May 21 2023,Ligue 1,2022/2023,1,1,0.71,2.3,2023-05-21,19,15,22,38,1.0,9.0,0.0,6.0,3.0,7.0,1.0,4.0,10.0,2.0,4.0,0.0,0.8075,1.6600000000000001,0.625,1.6400000000000001,3.4250000000000003,0.7999999999999999,3.9799999999999995,0.9749999999999999
16309,Udinese,Lazio,May 21 2023,Serie A,2022/2023,0,1,0.43,2.09,2023-05-21,12,4,46,65,4.0,4.0,4.0,0.0,3.0,5.0,3.0,1.0,4.0,7.0,1.0,5.0,0.5075000000000001,1.295,0.685,0.9199999999999999,1.2349999999999999,1.5325,0.46499999999999997,2.125
9562,Valencia,Real Madrid,May 21 2023,La liga,2022/2023,1,0,1.49,2.09,2023-05-21,16,3,37,71,7.0,6.0,4.0,0.0,6.0,7.0,3.0,2.0,5.0,8.0,2.0,6.0,1.215,1.6475,0.97,1.25,1.28,1.6624999999999999,0.865,2.34
6160,West Ham,Leeds,May 21 2023,EPL,2022/2023,3,1,2.48,0.65,2023-05-21,15,18,37,31,3.0,2.0,3.0,0.0,4.0,5.0,2.0,2.0,9.0,9.0,2.0,6.0,1.1099999999999999,1.4,1.355,0.74,2.735,2.4475,1.4449999999999998,2.675
16310,Empoli,Juventus,May 22 2023,Serie A,2022/2023,4,1,3.54,2.2,2023-05-22,14,2,39,69,7.0,10.0,6.0,4.0,7.0,7.0,5.0,3.0,5.0,2.0,2.0,1.0,1.4675,1.8475,1.97,1.94,1.4275,1.0575,1.15,1.425
6161,Newcastle United,Leicester,May 22 2023,EPL,2022/2023,0,0,2.05,0.08,2023-05-22,3,19,69,30,7.0,2.0,3.0,1.0,9.0,6.0,4.0,4.0,6.0,11.0,3.0,6.0,2.9350000000000005,2.2175,2.74,2.51,1.2,2.2275,0.94,1.925
16311,Roma,Salernitana,May 22 2023,Serie A,2022/2023,2,2,1.28,1.07,2023-05-22,7,15,59,38,3.0,5.0,1.0,1.0,2.0,6.0,1.0,2.0,4.0,6.0,3.0,3.0,1.1775,0.625,1.03,0.36,0.825,1.8725,1.295,2.205
9564,Celta Vigo,Girona,May 23 2023,La liga,2022/2023,1,1,0.93,1.4,2023-05-23,14,8,39,48,0.0,7.0,3.0,4.0,3.0,7.0,2.0,4.0,8.0,5.0,2.0,2.0,0.6174999999999999,1.5325,1.33,1.2999999999999998,2.0375,2.1149999999999998,1.675,2.7
9566,Real Sociedad,Almeria,May 23 2023,La liga,2022/2023,1,0,1.92,0.1,2023-05-23,4,15,65,39,10.0,6.0,4.0,0.0,8.0,8.0,4.0,3.0,3.0,8.0,2.0,7.0,2.5524999999999998,1.3575,2.655,0.945,1.2925,1.6125,1.17,2.54
9565,Real Valladolid,Barcelona,May 23 2023,La liga,2022/2023,3,1,2.21,1.73,2023-05-23,18,1,35,85,0.0,9.0,0.0,3.0,3.0,10.0,2.0,5.0,12.0,4.0,8.0,4.0,1.0675,2.745,1.745,2.33,2.38,1.53,2.91,1.795
6162,Brighton,Manchester City,May 24 2023,EPL,2022/2023,1,1,2.11,1.93,2023-05-24,6,1,61,88,6.0,12.0,3.0,6.0,8.0,9.0,4.0,5.0,10.0,1.0,6.0,1.0,2.1125,2.02,2.825,1.68,2.2175000000000002,0.7449999999999999,1.9,0.8099999999999999
9568,Elche,Sevilla,May 24 2023,La liga,2022/2023,1,1,1.36,0.89,2023-05-24,20,9,20,48,7.0,7.0,6.0,6.0,7.0,6.0,5.0,4.0,3.0,4.0,0.0,0.0,2.0025,2.4575,2.83,2.0300000000000002,1.36,0.97,1.01,1.105
9569,Espanyol,Atletico Madrid,May 24 2023,La liga,2022/2023,3,3,3.04,2.76,2023-05-24,19,2,34,72,6.0,9.0,3.0,3.0,7.0,13.0,3.0,5.0,8.0,4.0,4.0,3.0,1.775,2.6399999999999997,2.585,2.105,2.1975000000000002,1.1224999999999998,2.03,1.875
9567,Real Betis,Getafe,May 24 2023,La liga,2022/2023,0,1,1.09,0.34,2023-05-24,6,18,56,35,7.0,4.0,4.0,0.0,4.0,2.0,3.0,0.0,5.0,3.0,1.0,2.0,0.9475,1.3650000000000002,1.715,0.5,1.835,1.2200000000000002,1.165,1.66
9571,Real Madrid,Rayo Vallecano,May 24 2023,La liga,2022/2023,2,1,1.66,0.45,2023-05-24,3,11,71,46,6.0,3.0,6.0,0.0,5.0,4.0,5.0,1.0,5.0,10.0,2.0,7.0,1.7625,1.4225,2.045,1.145,1.43,1.99,0.9849999999999999,3.04
9570,Villarreal,Cadiz,May 24 2023,La liga,2022/2023,2,0,2.97,2.1,2023-05-24,5,17,60,38,10.0,6.0,6.0,0.0,11.0,5.0,8.0,1.0,4.0,7.0,2.0,6.0,1.98,1.2349999999999999,2.73,0.32,1.2325,1.78,1.2850000000000001,2.9299999999999997
9572,Mallorca,Valencia,May 25 2023,La liga,2022/2023,1,0,0.54,2.07,2023-05-25,12,13,44,40,4.0,7.0,4.0,3.0,3.0,5.0,2.0,3.0,6.0,4.0,1.0,3.0,1.1475,1.3625,1.445,1.46,1.4774999999999998,1.555,0.9949999999999999,1.6949999999999998
6163,Manchester United,Chelsea,May 25 2023,EPL,2022/2023,4,1,4.92,1.68,2023-05-25,4,12,69,43,6.0,4.0,6.0,3.0,3.0,6.0,3.0,3.0,2.0,7.0,0.0,2.0,1.8325,1.1800000000000002,2.205,1.4649999999999999,1.24,1.795,0.35,1.2149999999999999
9573,Osasuna,Athletic Club,May 25 2023,La liga,2022/2023,2,0,0.91,0.53,2023-05-25,11,7,47,50,3.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,7.0,8.0,3.0,6.0,0.9824999999999999,1.3125,1.4300000000000002,1.6,1.775,1.3525,1.3050000000000002,2.19
16312,Sampdoria,Sassuolo,May 26 2023,Serie A,2022/2023,2,2,2.22,3.05,2023-05-26,20,13,18,44,1.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,10.0,9.0,3.0,6.0,0.5750000000000001,1.1425,0.685,1.435,2.29,1.3725,1.65,1.74
12892,Angers,Troyes,May 27 2023,Ligue 1,2022/2023,2,1,0.78,0.23,2023-05-27,20,18,15,23,1.0,1.0,0.0,1.0,6.0,2.0,2.0,2.0,11.0,9.0,4.0,6.0,0.9874999999999999,0.5549999999999999,1.35,0.99,2.205,3.505,1.665,2.87
2752,Bochum,Bayer Leverkusen,May 27 2023,Bundesliga,2022/2023,3,0,1.56,0.86,2023-05-27,16,6,32,50,5.0,3.0,4.0,2.0,5.0,4.0,4.0,1.0,6.0,5.0,3.0,1.0,1.115,1.1875,0.9450000000000001,1.065,1.9849999999999999,1.2750000000000001,2.13,1.005
2745,Borussia Dortmund,Mainz 05,May 27 2023,Bundesliga,2022/2023,2,2,4.1,1.68,2023-05-27,1,9,70,45,10.0,0.0,6.0,0.0,15.0,3.0,11.0,0.0,3.0,13.0,2.0,6.0,4.55,1.2,5.695,1.1949999999999998,0.89,2.0075,1.29,1.74
2749,Borussia M.Gladbach,Augsburg,May 27 2023,Bundesliga,2022/2023,2,0,2.99,0.43,2023-05-27,11,15,40,34,4.0,4.0,3.0,1.0,7.0,4.0,2.0,3.0,9.0,7.0,1.0,4.0,1.815,0.8025,1.365,0.895,2.9525,1.5550000000000002,1.07,0.925
12893,Clermont Foot,Lorient,May 27 2023,Ligue 1,2022/2023,2,0,1.35,1.0,2023-05-27,8,10,53,52,7.0,7.0,6.0,4.0,5.0,7.0,3.0,4.0,4.0,6.0,1.0,2.0,1.2625,1.6125,1.435,1.925,1.275,1.6724999999999999,1.19,1.48
2750,Eintracht Frankfurt,Freiburg,May 27 2023,Bundesliga,2022/2023,2,1,2.04,1.46,2023-05-27,8,5,47,59,5.0,6.0,4.0,3.0,7.0,5.0,4.0,3.0,6.0,5.0,1.0,4.0,1.5875000000000001,1.2650000000000001,1.2850000000000001,1.73,1.1649999999999998,1.37,0.7,1.4649999999999999
2748,FC Cologne,Bayern Munich,May 27 2023,Bundesliga,2022/2023,1,2,1.16,1.68,2023-05-27,11,2,42,68,7.0,9.0,3.0,3.0,8.0,11.0,5.0,3.0,5.0,4.0,3.0,4.0,2.2750000000000004,2.9124999999999996,3.1050000000000004,2.3600000000000003,1.295,0.9675,1.245,1.0550000000000002
16313,Fiorentina,Roma,May 27 2023,Serie A,2022/2023,2,1,3.0,1.27,2023-05-27,9,7,50,60,5.0,3.0,6.0,2.0,6.0,3.0,7.0,1.0,5.0,5.0,0.0,1.0,1.4699999999999998,1.2025000000000001,2.19,1.3250000000000002,0.985,0.75,0.27,0.355
16314,Inter,Atalanta,May 27 2023,Serie A,2022/2023,3,2,2.49,0.73,2023-05-27,4,6,66,61,9.0,6.0,6.0,3.0,13.0,6.0,7.0,2.0,5.0,6.0,3.0,2.0,1.6524999999999999,1.0374999999999999,2.16,1.06,1.3950000000000002,1.05,1.57,0.72
12898,Lens,Ajaccio,May 27 2023,Ligue 1,2022/2023,3,0,2.3,0.19,2023-05-27,2,19,78,23,12.0,1.0,6.0,0.0,8.0,0.0,4.0,0.0,3.0,13.0,2.0,8.0,1.59,0.235,1.3450000000000002,0.33499999999999996,1.2125000000000001,2.125,1.54,1.94
